rowid,pl_letter,pl_pnum,pl_orbper,pl_bmassj,pl_radj,pl_ttvflag,ra,dec,st_optmag,st_teff,st_mass,st_rad
3081,b,1,9.97683705,,0.237,FALSE,296.752973,45.0411,14.943,5461,0.91,0.87
3082,b,1,13.5225106,,0.189,FALSE,295.30009,40.556591,13.895,5427,0.93,0.84
3083,b,1,134.2527298,,0.302,FALSE,298.515338,41.891205,13.35,5886,1.05,1.15
3084,b,1,99.747622,,0.368,FALSE,297.270578,50.121811,14.422,5840,1.02,1.02
3085,b,2,13.22713379,,0.21,FALSE,286.558075,38.40536,14.443,5178,0.84,0.8
3086,c,2,198.7112502,,0.326,FALSE,286.558075,38.40536,14.443,5178,0.84,0.8
3087,b,2,3.69298373,,0.178,FALSE,285.602528,50.112038,14.265,4598,0.76,0.7
3088,c,2,5.70940492,,0.151,FALSE,285.602528,50.112038,14.265,4598,0.76,0.7
3089,b,2,34.1731714,,0.185,FALSE,288.372508,47.933556,13.733,5214,0.92,0.82
3090,c,2,1.6829346,,0.088,FALSE,288.372508,47.933556,13.733,5214,0.92,0.82
3091,b,2,2.58664,0.011,0.132,FALSE,287.326624,48.673431,12.872,5779,0.94,0.98
3092,c,2,789,1.08,,FALSE,287.326624,48.673431,12.872,5779,0.94,0.98
3093,b,1,16.73652231,,0.247,FALSE,289.62523,40.708726,14.786,4511,0.7,0.67
3094,b,1,9.59070716,,0.19,FALSE,284.094587,41.182821,13.237,5431,0.88,0.85
3095,b,1,7.03932553,,0.415,FALSE,295.828703,43.425495,14.915,6146,1.15,1.22
3096,b,1,49.6077331,,0.175,FALSE,290.165258,49.923862,13.218,5213,0.86,0.78
3097,b,1,4.19449651,,0.14,FALSE,285.013102,40.220753,14.404,3687,0.52,0.5
3098,b,1,1.97034246,,0.132,FALSE,290.54855,38.495275,14.438,4897,0.8,0.75
3099,b,1,105.9564148,,0.353,FALSE,289.869641,46.729706,15.795,5232,0.87,0.83
3100,b,1,26.85328322,,0.234,FALSE,291.51621,42.248196,14.812,5315,0.87,0.83
3101,b,1,49.6221509,,0.267,FALSE,286.710723,43.043453,13.429,6002,1.07,1.09
3102,b,1,8.0880135,,0.243,FALSE,300.371281,46.408276,14.624,5310,0.87,0.83
3103,b,1,1.54168,0.011,0.178,FALSE,285.661662,37.964506,12.899,5539,0.99,1.11
3104,b,1,11.55102504,,0.238,FALSE,294.613008,45.060169,14.138,5935,1.05,1.06
3105,b,1,4.46975774,,0.206,FALSE,289.248907,47.650101,14.769,5718,0.98,0.96
3106,b,1,15.7738221,,0.201,FALSE,288.41768,46.590427,13.205,6139,1.16,1.29
3107,b,1,60.0855082,,0.211,FALSE,285.10406,45.008167,13.43,6052,1.13,1.08
3108,b,1,43.0342272,,0.189,FALSE,296.958868,46.394127,13.534,5610,0.96,0.93
3109,b,1,116.331901,,0.266,FALSE,290.144308,44.049953,14.767,5434,0.91,0.85
3110,b,1,56.4349938,,0.211,FALSE,293.094007,42.896431,13.668,5642,0.96,0.98
3111,b,1,105.3033148,,0.291,FALSE,289.41107,46.130848,14.986,5637,0.97,0.91
3112,b,1,17.76080053,,0.185,FALSE,290.708386,42.237251,15.22,4005,0.55,0.53
3113,b,1,7.96431535,,0.197,FALSE,281.582909,47.233631,14.425,5074,0.82,0.78
3114,b,1,4.60358,0.019,0.132,FALSE,297.354004,41.300049,12.97,4782,0.79,0.73
3115,b,2,9.91723428,,0.232,FALSE,297.938209,46.881393,14.498,5948,1.05,1.08
3116,c,2,0.53835431,,0.136,FALSE,297.938209,46.881393,14.498,5948,1.05,1.08
3117,b,1,82.5342519,,0.227,FALSE,297.090655,49.626572,15.187,4392,0.64,0.61
3118,b,1,20.16034462,,0.145,FALSE,284.43028,47.641785,13.389,4944,0.8,0.74
3119,b,1,22.08557563,,0.265,FALSE,292.614101,44.394661,15.967,3843,0.57,0.54
3120,b,1,1.15116651,,0.143,FALSE,289.072225,47.40707,14.44,3934,0.56,0.54
3121,b,1,28.26731672,,0.241,FALSE,284.615727,39.131038,14.907,5206,0.83,0.8
3122,b,1,3.77059058,,0.177,FALSE,291.912789,41.533611,14.668,6014,1.09,1.14
3123,b,1,2.70730672,,0.121,FALSE,289.233369,49.938934,11.894,6150,1.22,1.56
3124,b,1,5.65377733,,0.207,FALSE,296.754151,49.208744,14.377,6058,1.12,1.18
3125,b,1,5.99185702,,0.209,FALSE,299.660466,46.198418,12.239,6237,1.29,1.65
3126,b,2,,,,FALSE,69.824148,22.350967,,,,
3127,c,2,,,,FALSE,69.824148,22.350967,,,,
3128,b,1,3.91405,0.81,0.89,FALSE,232.577571,-42.979908,,5000,0.87,0.82
3129,b,1,,0.01,,FALSE,272.015825,-27.150075,,,0.06,
3130,b,1,,0.83,,FALSE,272.424917,-29.224153,,,0.3,
3131,b,1,,0.23,,FALSE,268.560542,-34.778053,,,0.67,
3132,b,1,,4.1,,FALSE,269.706,-30.196931,,,0.56,
3133,b,1,2774,0.033,,FALSE,267.008125,-35.005411,,,0.56,
3134,b,1,,0.16,,FALSE,271.742208,-26.819692,,,0.38,
3135,b,1,1982,2.56,,FALSE,268.461625,-33.990333,,,0.19,
3136,b,1,,11,,FALSE,272.547258,-26.522932,,,0.16,
3137,b,1,,0.02895,,FALSE,269.496333,-30.715175,,,0.11,
3138,b,1,,0.27,,FALSE,271.303917,-27.293233,,,0.18,
3139,b,1,,1.5,,FALSE,271.531006,-31.454477,,5950,0.67,
3140,b,1,,0.09439,,FALSE,270.854,-29.213417,,,0.75,
3141,b,1,,0.05663,,FALSE,270.097833,-31.245258,,,0.12,
3142,b,1,,4.8,,FALSE,268.913958,-28.476847,,,0.86,
3143,b,1,,11.6,,FALSE,271.223333,-27.220944,,,0.39,
3144,b,1,,0.01007,,FALSE,269.678542,-29.398239,,,0.03,
3145,b,1,,3.7,,FALSE,261.7925,-29.793972,,,0.75,
3146,b,1,121.71,1.54,,FALSE,132.48676,11.692484,9.8,4284,1.35,21.8
3147,b,1,6.959,0.32,,FALSE,132.753364,11.814655,14.6,5780,1.01,
3148,b,1,5.118,0.4,,FALSE,132.753193,11.88653,14.77,5725,0.96,
3149,b,1,4.087,0.46,,FALSE,132.82936,11.67102,13.7,6165,1.14,
3150,b,1,677.8,19.8,,FALSE,186.147811,-61.820004,10.88,,3.9,
3151,c,2,5573.55,7.33,,FALSE,238.233879,12.912411,,57000,0.54,
3152,d,2,2883.5,2.3,,FALSE,238.233879,12.912411,,57000,0.54,
3153,b,1,2985.7,2.78,,FALSE,204.700622,-2.030315,,,,
3154,b,1,,2.6,,FALSE,271.318125,-28.895,,,0.63,
3155,b,1,,0.04436,,FALSE,271.522167,-30.732639,,,0.69,
3156,b,1,3285,0.017,,FALSE,268.579958,-30.377306,,,0.22,
3157,b,1,,3.8,,FALSE,267.540708,-34.673194,,,0.46,
3158,b,2,1788.5,0.73,,FALSE,268.143792,-30.087778,,,0.51,
3159,c,2,4927.5,0.27,,FALSE,268.143792,-30.087778,,,0.51,
3160,b,1,,0.06,,FALSE,269.108167,-32.237417,17.71,,0.64,
3161,b,1,,4.6,,FALSE,269.786708,-30.759472,,,0.37,
3162,b,1,,0.18,,FALSE,266.872583,-34.726556,,,0.71,
3163,b,1,,0.53,,FALSE,264.559083,-27.136139,,,0.26,
3164,b,1,,0.88,,FALSE,269.448833,-27.394528,,,0.21,
3165,b,1,,0.39,,FALSE,271.4905,-27.712,,,0.34,
3166,b,1,,0.47,,FALSE,268.968292,-29.818528,,,0.29,
3167,b,2,,0.145,,FALSE,263.577917,-27.14275,,,1.06,
3168,c,2,,0.86,,FALSE,263.577917,-27.14275,,,1.06,
3169,b,1,,1.85,,FALSE,265.694875,-24.261,,,0.02,
3170,b,1,,2.73,,FALSE,268.325708,-30.471167,,,0.44,
3171,b,1,,12.569,,FALSE,268.0295,-31.690583,,,0.1,
3172,b,1,,0.0073,,FALSE,268.031208,-29.846111,,,0.15,
3173,b,1,,0.51,,FALSE,270.621708,-28.39625,,,0.71,
3174,b,1,,3.9,,FALSE,270.184333,-28.660889,,,0.33,
3175,b,1,,0.06607,,FALSE,268.75425,-29.047111,,,0.38,
3176,b,1,1.2119189,1.39,1.363,FALSE,269.147958,-29.539222,15.3,6050,1.23,1.36
3177,b,1,3.101278,0.62,1.25,FALSE,267.867708,-29.876361,14.93,5950,1.14,1.17
3178,b,1,4.0144463,,1.019,FALSE,163.324625,-61.405639,15.55,5040,0.85,0.83
3179,b,1,1.4324752,1.26,1.093,FALSE,163.101667,-61.446806,14.42,4790,0.78,0.77
3180,b,1,1.689868,1.18,1.2,FALSE,162.644667,-61.957194,15.72,6210,1.3,1.32
3181,b,1,3.9791,1.01,1.13,FALSE,167.327963,-61.095257,,5924,1.14,1.14
3182,b,1,3.67724,1.03,1.36,FALSE,160.059951,-62.455601,,6325,1.33,1.64
3183,b,1,2.4855335,4.5,1.61,FALSE,166.979921,-61.146263,,6933,1.52,1.53
3184,b,1,7300000,14,,FALSE,245.605058,-24.087208,,2375,0.02,
3185,b,1,138.317,0.531,0.551,FALSE,298.215108,39.955104,13.718,6407,1.53,1.73
3186,b,1,282.5255,,0.903,FALSE,289.76359,51.962601,12.62,5629,0.94,1
3187,b,1,3.1606296,2.31,0.941,FALSE,203.608877,-66.581116,17.94,4400,0.69,0.59
3188,b,3,25.262,0.00006,,FALSE,195.014903,12.682353,,,,
3189,c,3,66.5419,0.01353,,FALSE,195.014903,12.682353,,,,
3190,d,3,98.2114,0.01227,,FALSE,195.014903,12.682353,,,,
3191,b,1,,2.5,,FALSE,245.909262,-26.531594,,,1.35,
3192,b,1,0.09070629,1.2,,FALSE,259.791971,-14.6336,,4500,1.4,0.04
3193,b,1,4.4264,0.54,,FALSE,130.432596,20.226891,10.52,6174,1.23,1.17
3194,b,2,2.1461,1.88,,FALSE,130.547882,19.277044,12.06,5300,0.94,0.83
3195,c,2,4850,7.79,,FALSE,130.547882,19.277044,12.06,5300,0.94,0.83
3196,b,1,1.42002406,1.275,1.136,FALSE,303.381672,65.162041,12.843,,0.8,0.78
3197,b,1,1.33711647,2.494,1.254,FALSE,207.655866,-6.804028,13.3,4645,0.74,0.78
3198,b,1,,16,,FALSE,246.615609,-25.456865,15.595,3850,0.87,
3199,b,1,,9,,FALSE,247.812567,-24.545471,,,1,
3200,b,1,4343.5,4.2,,FALSE,65.273181,-48.651976,,,0.44,
3201,c,1,,6.28536,1.22,FALSE,195.194092,12.375724,9.72,,,
3202,c,1,,13,,FALSE,246.8313,-24.694553,13.265,,,
3203,b,1,1.796,9.7,1.13,FALSE,269.758333,-29.198194,19.83,,1.1,1.45
3204,b,1,4.2,3.8,0.81,FALSE,269.724667,-29.189056,18.8,,1.24,1.18
3205,b,3,1.510848,,0.099,FALSE,346.622013,-5.041274,18.8,2550,0.08,0.12
3206,c,3,2.421848,,0.094,FALSE,346.622013,-5.041274,18.8,2550,0.08,0.12
3207,d,3,18.202,,0.104,FALSE,346.622013,-5.041274,18.8,2550,0.08,0.12
3208,b,2,198.4,2.5,,FALSE,154.277798,19.558472,10.21,4806,1.15,6.85
3209,c,2,559.3,10,,FALSE,154.277798,19.558472,10.21,4806,1.15,6.85
3210,b,1,26.468,5.4,,FALSE,12.887344,58.426167,9.86,5130,1.87,6.26
3211,b,1,3.030065,0.752,1.067,FALSE,286.041062,36.632629,11.76,5230,0.88,0.81
3212,b,1,2.47061317,1.197,1.247,FALSE,286.808473,49.316402,11.411,5850,0.98,1
3213,b,1,1.30618581,1.91,1.336,FALSE,268.029265,37.546154,12.402,5650,0.93,0.83
3214,b,1,3.55392771,0.494,1.838,FALSE,268.304354,37.211849,11.592,6295,1.45,1.81
3215,b,1,1.48224686,1.79,1.194,FALSE,305.221841,59.448788,13.718,5171,0.9,0.87
3216,b,1,,14,,FALSE,241.47532,-18.312332,,2700,0.06,
3217,b,2,5840,6.3,,FALSE,53.869338,-25.739395,,,0.7,
3218,c,2,1916.25,7.7,,FALSE,53.869338,-25.739395,,,0.7,
3219,b,1,1170,3.2,,FALSE,331.05044,26.41886,14.57,29300,0.5,0.23
3220,b,1,4.93,0.77,,FALSE,68.291803,24.56205,,4250,1,2
3221,b,1,,11.2,,FALSE,194.008964,-12.956031,17.759,2620,0.07,
3222,b,1,2.5199454,0.854,1.483,FALSE,5.166978,31.98999,11.79,,1.24,1.47
3223,b,1,3.0927616,3.15,1.08,FALSE,348.992912,31.462852,12.7,4675,0.75,0.7
3224,b,1,2.849375,2.03,1.69,FALSE,68.959728,-64.027039,,6900,1.57,
3225,b,1,3.585722,0.5,1.41,FALSE,98.351102,-23.48621,,6400,1.34,1.29
3226,b,1,0.925542,1.49,1.528,FALSE,249.314868,7.183352,12.1,6110,1.22,1.44
3227,b,1,1.7554137,1.272,1.137,FALSE,160.602432,7.435026,11.12,5475,1.08,0.96
3228,b,1,9.289715,1.925,1.085,FALSE,166.429747,-5.079412,11.21,6055,1.19,1.39
3229,b,1,3.7224747,0.487,1.005,FALSE,47.368964,30.673594,11.6,4980,0.83,0.79
3230,b,1,4.54216875,0.475,1.409,FALSE,224.872776,46.960117,11.771,5890,1.32,1.61
3231,b,1,1.5487743,1.769,1.339,FALSE,327.664437,10.463482,12.743,5940,1.29,1.43
3232,b,1,10.02165,0.2755,1.021,FALSE,36.775432,-50.284519,10.15,6038,1.13,1.17
3233,b,1,2.49979,1.23,1.4,FALSE,55.933441,-65.193855,12.2,5650,1.02,1.2
3234,b,1,1.091423,1.41,1.79,FALSE,97.63664,29.672291,11.69,6300,1.35,1.57
3235,b,1,3.6112706,4.85,1.473,FALSE,62.616051,-45.89822,11,6450,1.39,1.87
3236,b,1,1.2749255,1.183,1.865,FALSE,107.600275,-39.097393,10.44,6459,1.35,1.46
3237,b,1,2.9776412,0.899,1.318,FALSE,289.478676,-32.86113,11.1,5740,1.17,1.28
3238,b,1,3.37265,0.6,1.24,FALSE,332.714323,-30.749672,12.7,6050,1.07,1.02
3239,b,1,3.2888,0.28,0.96,FALSE,63.373865,-69.226807,10.8,5800,1.12,1.27
3240,b,1,5.748145,1,0.93,FALSE,176.298965,-42.063927,12.3,5900,1,0.9
3241,b,1,4.353011,0.477,1.389,FALSE,140.102976,33.882439,10.42,5826,1.09,1.56
3242,b,1,2.176423,1.16,1.21,FALSE,314.575373,-35.796555,12.9,5700,1.16,1.44
3243,b,1,1.4013794,1.9,1.3,FALSE,267.284974,29.879107,13.28,5675,0.98,0.96
3244,b,1,2.243752,7.341,1.281,FALSE,218.276477,21.894714,9.75,6475,1.21,1.31
3245,b,1,3.7520656,0.542,1.428,FALSE,208.927939,-32.159607,11,6300,1.18,1.48
3246,b,1,3.9516205,0.574,1.065,FALSE,201.655192,-8.31756,12.91,5838,1.26,1.13
3247,b,1,3.1186009,0.855,1.008,FALSE,214.683032,-20.275484,,5700,1.02,0.95
3248,b,1,3.7354417,0.49,1.74,FALSE,239.962306,-28.061733,11.6,6550,1.2,1.38
3249,b,1,0.94145299,10.43,1.165,FALSE,24.354311,-45.677887,9.303,6400,1.28,1.23
3250,b,1,0.78884,1.168,1.386,FALSE,148.417002,-45.659191,12.59,5460,0.94,1.02
3251,b,1,2.152226,0.915,1.071,FALSE,307.725542,6.429536,11.88,5200,0.89,0.84
3252,b,1,4.8996284,0.311,1.462,FALSE,5.160559,-23.935728,10.68,5940,1.2,1.39
3253,b,1,4.322482,0.3,1.07,FALSE,347.492721,18.396086,11.58,5800,0.89,1.14
3254,b,1,3.53273064,0.617,1.199,FALSE,52.818043,-23.819702,12,6153,1.25,1.25
3255,b,1,2.9444256,0.884,0.962,FALSE,101.127587,-42.761826,,5150,0.78,0.77
3256,b,1,2.34121242,1.071,1.3,FALSE,227.215586,2.343304,11.306,6075,1.18,1.33
3257,b,1,3.764825,0.58,1.22,FALSE,195.359879,-27.5222,11.88,5703,1,0.92
3258,b,1,2.7566004,1.028,1.281,FALSE,4.602897,-15.267305,,5939,1.11,1.3
3259,b,1,3.40883,0.907,1.213,FALSE,353.616152,-1.580064,12.03,6150,1.02,1.09
3260,b,1,3.922727,0.244,0.792,FALSE,357.879538,-39.906719,,4800,0.82,0.81
3261,b,1,1.846835,1.76,1.29,FALSE,278.631793,35.661533,10.5,6400,1.24,1.31
3262,b,1,3.4059096,0.478,1.549,FALSE,169.439021,-19.054773,11.7,6302,1.16,1.25
3263,b,1,2.718659,3.6,1.18,FALSE,3.961682,1.200451,11.3,6100,1.1,1.11
3264,b,1,1.2198669,4.1,1.497,FALSE,36.712746,37.550484,8.142,7430,1.5,1.44
3265,b,1,4.3176782,0.59,1.22,FALSE,165.399561,-23.860636,10.4,5700,1.01,0.93
3266,b,1,3.161575,0.72,1.32,FALSE,76.081782,-6.229821,11.01,5990,1.07,1.09
3267,b,1,1.53736596,2.361,1.327,FALSE,131.580405,-8.026946,,5959,1.08,0.98
3268,b,1,3.577469,1.8,1.16,FALSE,221.943987,1.064966,12.704,5800,0.93,1
3269,b,1,6.871815,2.691,1.094,FALSE,243.959845,10.032566,9.447,6150,1.2,1.33
3270,b,1,4.055259,0.28,1.27,FALSE,217.326702,-3.444534,12.11,5400,0.93,0.9
3271,b,1,1.33823251,1.216,1.33,FALSE,353.562841,-42.061428,12.5,5436,0.89,0.92
3272,b,2,3.052404,0.94,1.18,FALSE,190.618736,-30.63987,11.6,5545,0.93,0.87
3273,c,2,421,3.18,,FALSE,190.618736,-30.63987,11.6,5545,0.93,0.87
3274,b,1,4.9816819,0.527,1.122,FALSE,192.981545,-42.073608,12.57,5315,0.95,0.89
3275,b,1,0.813475,1.78,0.93,TRUE,154.908372,-9.806276,12.4,4400,0.58,0.6
3276,b,1,2.4238039,0.889,1.14,FALSE,3.903165,-11.938115,12.9,5410,0.95,0.93
3277,b,1,3.126096,1.002,0.992,FALSE,5.237497,-35.99826,12,5100,0.9,0.92
3278,b,1,1.43036763,1.91,1.174,FALSE,318.736981,-55.87178,12.9,5600,0.83,0.86
3279,b,4,4.1591287,1.0729,1.139,FALSE,331.203047,-12.018885,11.9,5576,1.04,1.15
3280,c,4,572,1.24,,FALSE,331.203047,-12.018885,11.9,5576,1.04,1.15
3281,d,4,9.03081,0.04782,0.324,FALSE,331.203047,-12.018885,11.9,5576,1.04,1.15
3282,e,4,0.789597,0.06922,0.163,FALSE,331.203047,-12.018885,11.9,5576,1.04,1.15
3283,b,1,2.14363544,0.907,1.396,FALSE,291.16233,55.47316,11.72,6000,1.06,1.52
3284,b,1,2.7817387,0.378,1.115,FALSE,91.089427,-16.965294,11.36,5600,0.94,0.98
3285,b,1,1.6284279,1.58,1.087,FALSE,359.348991,-41.277149,12.3,5700,0.96,1.03
3286,b,1,1.9550959,1.468,1.153,FALSE,43.688073,-10.89808,11.6,5400,0.89,0.84
3287,b,1,1.7497798,0.46,1.27,FALSE,348.494748,8.761262,12,5000,0.87,0.79
3288,b,1,3.6936411,0.636,1.653,FALSE,205.454308,-0.128076,10.42,6100,1.21,1.83
3289,b,1,4.4656291,0.627,1.335,FALSE,203.758114,-17.503464,11.8,6070,1.16,1.1
3290,b,1,4.617101,0.571,1.092,FALSE,183.366285,23.055698,11.484,5600,1.02,1.11
3291,b,1,2.83891856,0.644,1.05,FALSE,223.820104,-2.057665,13.04,5600,0.89,0.93
3292,b,1,5.01718,0.89,1.37,FALSE,274.701064,45.172016,11.66,5800,0.94,1.17
3293,b,1,7.919585,0.863,0.775,FALSE,349.623126,24.88929,13,4650,0.72,0.61
3294,b,1,3.36100208,0.485,1.23,FALSE,348.157246,-22.673937,11.9,5375,0.84,0.86
3295,b,1,4.3050011,0.514,0.86,FALSE,356.666564,31.155935,12.18,5900,1.08,1.14
3296,b,1,3.8559,2.06,1.24,FALSE,75.299663,-26.054144,12.5,6320,1.22,1.36
3297,b,1,4.411953,0.57,1.39,FALSE,87.139961,-63.988434,10.3,6280,1.25,1.28
3298,b,1,4.37809,0.38,1.43,FALSE,94.336431,-38.323257,11.2,5570,1.32,1.88
3299,b,1,1.5732918,1.271,1.271,FALSE,101.115041,-32.858402,12.29,5400,1,1.06
3300,b,1,2.3114243,1.55,1.112,FALSE,133.324304,8.523038,11.9,5600,0.93,1.01
3301,b,1,4.086052,2.32,1.39,FALSE,158.224966,-34.989845,11.6,6580,1.3,1.75
3302,b,1,4.61442,0.42,1.4,FALSE,295.74384,-19.949596,12.5,5240,0.87,0.87
3303,b,1,5.084298,0.95,1.24,FALSE,305.095785,-19.31468,10.7,5911,1.24,1.69
3304,b,1,3.8681382,0.26,1.057,FALSE,315.025778,-5.094404,9.87,4715,0.83,0.81
3305,b,1,4.954658,0.96,1.33,FALSE,311.042609,-39.225273,9.51,6400,1.28,1.43
3306,b,1,3.7130203,0.59,1.164,FALSE,315.476951,-13.433218,10.79,5763,1.11,1.22
3307,b,1,2.9036747,2.242,1.46,FALSE,29.263338,0.758834,10.56,6059,1.56,2.26
3308,b,1,2.2167421,1.5461,1.27,FALSE,41.039999,-30.169039,10.88,6250,1.39,1.98
3309,b,1,4.08722,1.88,1.16,FALSE,319.94961,-58.148876,10.5,6036,1.34,2.07
3310,b,1,2.13775,0.95,1.56,FALSE,304.538823,-1.075676,9.7,5970,1.48,1.64
3311,b,1,2.484193,1.07,1.27,FALSE,342.385707,-10.67556,11.45,6100,1.14,1.26
3312,b,1,1.809886,0.92,1.83,FALSE,26.632746,2.700539,9.5,6250,1.46,1.73
3313,b,1,1.3600309,1.76,1.21,FALSE,37.155115,-7.060681,10.3,5500,1,0.95
3314,b,1,2.17517632,0.89,1.7,FALSE,63.75624,-22.116434,12,6100,1.17,1.6
3315,b,1,3.6623866,0.9,2.09,FALSE,66.370903,-30.600445,10.1,6600,1.38,1.53
3316,b,2,8.158715,2.244,1.038,FALSE,359.900292,-35.031391,9.79,5600,1.03,0.94
3317,c,2,4323,9.45,,FALSE,359.900292,-35.031391,9.79,5600,1.03,0.94
3318,b,1,3.06785234,0.538,0.999,FALSE,303.167407,-2.144208,11.87,4143,0.58,0.59
3319,b,1,2.705782,1.24,1.67,FALSE,72.660671,1.893921,10.1,6490,1.63,2.18
3320,b,1,4.971252,0.3,1.04,FALSE,190.152085,-19.284243,12.9,5510,1.11,1.05
3321,b,1,8.5234865,0.694,0.942,FALSE,131.107099,1.860033,10.83,5314,0.84,0.75
3322,b,1,2.6556777,1.265,1.24,FALSE,175.90838,6.563726,10.72,6112,1.09,0.94
3323,b,1,4.954,0.56,1.7,FALSE,309.511192,-48.462067,11.4,6431,1.45,2.08
3324,b,1,3.3564227,5.9,1.04,FALSE,313.899962,-18.971106,13.1,5130,0.92,0.88
3325,b,1,3.916243,0.63,1.63,FALSE,315.531971,7.056235,11.7,6430,1.55,1.98
3326,b,1,3.9501907,0.452,1.72,FALSE,313.783098,-34.135555,10.1,6153,1.45,1.62
3327,b,1,2.00839,0.618,,FALSE,313.788158,-34.135521,10.5,6040,1.24,1.35
3328,b,1,2.184673,1.13,1.21,FALSE,337.457189,-48.003086,,5630,1.11,1.13
